approxAnzahl,areaRatio,circleLike,contureDistance,conturenAnzahl,farPoint,keyPointsAnzahl,mean_val,middlepointDistance,minimal_ratio,minimal_ratio2,momentpointDistance,rectangleLike,seradity,seradity2,solidity,solidity2,steiner,type
20,1.0,0.23747224556196878,1.4767160281260923,1,35929,205,254.99999999999997,-12.002063842859215,1.5089713330470305,1.5089713330470305,41.773197148410844,0.7659290359083019,0.8095581126331683,0.8095581126331683,0.5873516626620935,0.5873516626620935,66.21933252457322,Korkenzieher
26,1.0,0.32464848814467123,1.1783187211070087,1,33739,373,254.99999999999997,1.3293847878863012,2.7121953766273745,2.7121953766273745,7.211102550927978,0.8467788035210575,0.668414202768407,0.668414202768407,0.7158959759944603,0.7158959759944603,4.0,Dosenoeffner
43,0.0003645643456069996,0.5009165067233894,1.3959649654491237,2,36864,449,255.0,-17.348660972744398,1.3701189207255156,7.0,-10.816653826391969,1.0003443414496103,0.6017115659331315,1.0,0.3661931091259025,1.0,24.331050121192877,Korkenzieher
24,0.01216318005957476,0.2706080590452018,1.502608164169739,7,48697,454,252.15014159530716,34.122807017543856,1.025706940874036,2.1117024550727113,-4.123105625617661,1.0066188199982018,0.65785846656586,0.9581350615634935,0.5294960116026106,0.9660095173351462,73.08214556237385,Flaschenoeffner
27,0.07473036441460781,0.28496252036595016,1.3554243519355549,5,24520,458,219.24812319044813,20.48439447843816,1.6576449808385194,4.459265092876767,55.0,0.6509190020960608,0.752261819244461,0.9208306010162427,0.6230484898594426,0.8585949177877429,23.259406699226016,Korkenzieher
22,0.008854705274043433,0.3803632118948474,0.9254229120750573,2,55529,426,252.99402900199036,5.6696637514148,2.231016017046351,1.0799998705248814,-8.06225774829855,0.9853375681758507,0.613936157768119,0.9741155835975123,0.5822287031374948,0.9838420107719928,24.331050121192877,Dosenoeffner
18,0.09415001976344675,0.1668762350545443,1.1378331180542307,2,12955,411,231.9076329434463,35.03701669990468,2.4251660428960884,1.790769640803863,83.18653737234169,0.29484272219827967,0.8191351713623677,0.8622136993098016,0.9691263895334703,0.6931557445855951,2.23606797749979,Flaschenoeffner
24,0.047034005898783135,0.3135671456246637,1.240793121936102,2,13584,356,244.09504084685307,8.550898203592816,2.80672268907563,5.147388123254138,26.68332812825267,0.863656316129947,0.7616409522625094,0.9784661577122934,0.8395978877627996,0.9597449182941411,20.615528128088304,Dosenoeffner
18,0.009782516917361253,0.32231648724094103,0.9515967033461861,3,36362,419,251.49928622412563,15.88699107238472,3.293631976589896,1.9473684178776345,54.20332093147061,0.9015467371663111,0.7061693745613331,0.9600585126441737,0.8346387725515464,0.9654761904761905,5.0,Dosenoeffner
24,1.0,0.43325381882070263,1.8403212478955904,1,26263,427,255.0,-2.5308587706519945,1.2494879986344398,1.2494879986344398,2.1213203435596424,0.5571030651509392,0.666471294258879,0.666471294258879,0.38849087893864015,0.38849087893864015,24.758836806279895,Korkenzieher
37,0.019127816194512603,0.40263114106320497,1.5386947904708603,2,35382,445,250.71833495302883,-18.418304737261305,1.3842260692096082,1.9333333333333333,-6.4031242374328485,0.5360170732568507,0.5989079260993426,0.9613763416246389,0.411969444603986,0.9648382559774965,22.47220505424423,Korkenzieher
28,0.029490797477035854,0.2754191925400984,1.098613458233716,14,16436,468,204.8419011743851,28.285714285714285,2.3333333333333335,2.1,67.0,0.6721377962302897,0.7486818889862611,0.8896858763177921,0.7287542606187729,0.8319061211544561,10.04987562112089,Korkenzieher
28,1.0,0.5289263660869625,0.8827601684021172,1,33018,430,255.0,1.9725664465251398,1.8278478181637454,1.8278478181637454,11.180339887498949,1.3692794450742758,0.6853679322745443,0.6853679322745443,0.3564566060562929,0.3564566060562929,50.00999900019995,Korkenzieher
21,0.03544579437637178,0.2993445797349988,1.1494293856219853,4,31596,416,240.7530784626344,9.502295678459667,2.4204677246718056,1.8640448962001432,35.35533905932738,0.7350059087679943,0.6779188820612173,0.9593433150105259,0.6939091225250938,0.9331210191082803,15.652475842498529,Dosenoeffner
16,0.10638439429423036,0.19885303479677796,1.2352042588776466,2,3278,293,228.87939208765738,24.816689675166266,2.1337579617834397,1.4406779661016949,56.88585061331157,0.42552897598111883,0.9519349241191851,0.9506400113585287,0.9207885612066113,0.9464898780632177,14.035668847618199,Flaschenoeffner
4,0.1781168391392443,0.01998836322343589,0.705926302419959,7,0,454,220.89020833333333,299.0,1.0,2.2784091391839354,299.0,0.09691001300805624,1.0,0.9677138692664751,1.0,0.9898242869644005,0.0,Flaschenoeffner
27,0.2795835765968473,0.28519436496515393,1.0164562174388783,2,30716,446,185.24053443440326,-11.11443799223348,1.767690162841999,1.5104038091425283,-6.708203932499369,0.6536561082976703,0.6868151173125419,0.9527951659968179,0.7316512440485332,0.9903796997722731,22.360679774997898,Flaschenoeffner
28,0.03591414503002586,0.37318778479555303,1.091242477967222,7,22885,443,235.9508013096674,10.968303526798243,2.6439822648184306,2.7017544778538896,45.0,1.0623946879646198,0.7177636852796435,0.9196791233154381,0.7327651738204087,0.9226726726726727,17.88854381999832,Dosenoeffner
28,1.0,0.5481138565734632,1.4089092113270978,1,18255,455,255.00000000000003,-8.678806333621477,1.9003100044506598,1.9003100044506598,5.830951894845301,1.2705534053512122,0.7604296971047811,0.7604296971047811,0.4233104940497656,0.4233104940497656,56.753854494650845,Korkenzieher
22,1.0,0.7201000111488128,1.1281274323227235,1,13212,285,255.00000000000003,-4.97128867338112,3.8692953327509727,3.8692953327509727,7.0,2.1892013592500548,0.8224607588439383,0.8224607588439383,0.46835403822918925,0.46835403822918925,34.828149534535996,Korkenzieher
29,1.0,0.5714352566260876,1.2690367022774667,1,24505,447,255.0,-26.246348956364464,1.4657569396528933,1.4657569396528933,6.708203932499369,0.8526503809810557,0.7281073216783351,0.7281073216783351,0.36565306209303317,0.36565306209303317,84.20213774008353,Korkenzieher
31,0.3075952914798206,0.4822692383138728,1.9183902950152887,2,7195,431,181.921152285637,-0.7360409096627617,2.7172402698599423,1.2291666666666667,12.165525060596439,1.367045995113347,0.847381954939544,0.9542876241790341,0.610619090403457,0.9840842860345214,40.24922359499622,Korkenzieher
21,0.03547031458070318,0.2995921791615265,1.1514545598487314,4,31596,414,240.50969143555452,9.502295678459667,2.4204677246718056,1.8640448962001432,36.235341863986875,0.7357961212099627,0.6774785555506974,0.9593433150105259,0.6932215988107227,0.9331210191082803,16.1245154965971,Dosenoeffner
38,0.0008834822793842808,0.1581487215083719,1.1693187611895828,16,22554,429,254.99999999999997,20.17000791454367,2.219990519794958,2.8043479777524434,47.0,0.16106871490459196,0.5729634358726176,0.9154724972912032,0.7127650556450343,0.5909090909090909,22.80350850198276,Flaschenoeffner
25,0.0007312128161664506,0.680255060150545,0.9180323125732593,5,34115,479,255.00000000000003,-1.340257395878187,2.6901931573386295,5.888889015328361,10.816653826391969,1.959515194173454,0.4396677049241988,0.9392220230772848,0.31271241931963456,0.55,54.378304497290095,Dosenoeffner
24,0.041193435593782704,0.5985162483189878,0.9102033744535044,4,55067,445,230.04137727205557,-0.2649721608615287,2.6686078223744913,2.297468546385098,-3.1622776601683795,1.756151119754147,0.5610939200791983,0.9621164749489405,0.4537989344452166,0.9612864800476474,19.697715603592208,Dosenoeffner
12,0.08453459933822471,0.5255066352704408,1.3339730151076132,2,6682,291,234.86387257117036,2.4429558692880766,3.1839194030626223,2.3255395678526556,22.627416997969522,1.5978589235268008,0.9310003983066617,0.9456767151059623,0.73407962826064,0.9440874035989717,26.248809496813376,Flaschenoeffner
24,1.0,0.43325381882070263,1.8403212478955904,1,26263,427,255.0,-2.5308587706519945,1.2494879986344398,1.2494879986344398,2.1213203435596424,0.5571030651509392,0.666471294258879,0.666471294258879,0.38849087893864015,0.38849087893864015,24.758836806279895,Korkenzieher
26,0.00029119145838388743,0.3255087218365017,1.7450610189948583,2,9482,245,255.0,14.706161167258482,1.971962612824144,26.0,28.0,0.9228816649981607,0.784101283101261,0.973964368898125,0.5557653405259609,0.20689655172413793,2.23606797749979,Korkenzieher
13,1.0,0.2850313122343541,1.1002243791808457,1,5169,242,254.99999999999997,14.067349511604057,3.0567236539143074,3.0567236539143074,52.0,0.799103702007777,0.9527446726778144,0.9527446726778144,0.9233613016873725,0.9233613016873725,9.848857801796104,Dosenoeffner
15,0.042866052248631416,0.383198382431738,1.022566011175668,8,7002,443,230.28788210803114,7.748501102915025,3.6525700932690683,1.525,37.20215047547655,1.146066593712959,0.904055232454891,0.8697246157598841,0.8844909166687097,0.8182539682539682,13.601470508735444,Dosenoeffner
20,0.35517233471690324,0.37183890796904656,1.353574607415381,8,15202,457,242.276936216119,12.687096085720109,1.9047772464172599,1.4872228895718296,36.6742416417845,1.0403677389558559,0.7837249102741601,0.5728489783643287,0.6007880633206123,0.6409534845224301,15.620499351813308,Korkenzieher
26,0.04570741570577627,0.40911407208975337,0.9936179142701435,6,71417,495,237.91691565647943,-1.461787164239204,3.0593618991907965,2.370111613547239,36.796738985948195,1.1317136050073995,0.46197853471404954,0.9441716819452818,0.5612811405365282,0.9026548672566371,63.63961030678928,Dosenoeffner
4,0.37761079236864936,0.03544618883320039,0.6287465292935361,5,0,398,177.04166666666669,175.09515859766276,1.3078602620087336,1.5423076923076924,229.0,0.9636311063704032,1.0,0.9930789756295911,1.0,0.9977895284327323,0.0,Flaschenoeffner
22,0.011799197798442362,0.26759877518010866,1.3005108819317062,2,7516,400,252.28318772640102,13.536266538091192,2.623364552493283,1.2750000026656008,36.359317925395686,0.704669051600776,0.8982923322361999,0.9502940550507986,0.8493537841058388,0.974739970282318,1.0,Dosenoeffner
18,0.062185515494326264,0.22437444695466036,1.0935134624132608,5,92700,470,218.7782601245216,14.688449827877204,1.4993219709099823,8.76627833992787,60.01666435249463,0.11638647268725533,0.5699042347460768,0.9342873031276896,0.6833557954145736,0.8475484786378685,39.01281840626232,Korkenzieher
27,1.0,0.09194623854229123,1.240540226842737,1,22852,407,255.0,7.749156678612086,1.1862436825927647,1.1862436825927647,72.00694410957877,0.9118840324086986,0.7622984906340233,0.7622984906340233,0.6842269143054305,0.6842269143054305,68.0,Korkenzieher
27,0.18791892295841525,0.08900510745028245,1.3737041208012988,17,18090,500,150.51084222690503,43.69189813909923,1.1259180214231261,2.5,54.70831746635972,0.88392223432908,0.6360135251561183,0.9328930820712453,0.6987219138356241,0.9732642610456115,9.433981132056603,Korkenzieher
31,0.08246612090097591,0.5315757477727,0.9814680837448756,4,14004,458,235.26751390710507,6.744105237013252,3.7803528669808966,1.1808822625253188,30.083217912982647,1.6172456769726677,0.7615359689130876,0.9299745916139581,0.6458753416677869,0.937434279705573,35.84689665786984,Korkenzieher
23,0.03594808774549213,0.36936875192983565,1.0892074779853549,8,23161,452,232.48476211975847,11.048823580497144,2.624713824844612,2.7068964274773504,44.10215414239989,1.0510169521266661,0.7106910097606988,0.9077847582600077,0.744832600861857,0.9102144674663759,17.08800749063506,Dosenoeffner
25,0.042346268770340485,0.3219788759588175,1.104762472576666,5,11169,443,241.69797552669985,15.365445647817605,2.574613310699764,1.3617020837001603,49.24428900898052,0.8337144336683093,0.8162007876044259,0.9635425085458343,0.7363501317338416,0.9810405643738977,26.476404589747453,Korkenzieher
18,0.09609331860850359,0.3132779296374342,1.0008399912462005,2,19239,435,231.74867111898595,7.726023299682748,2.376068391023314,1.149818361553719,31.240998703626616,0.8596776320507786,0.8292248141542765,0.7854475346070711,0.810490277249435,0.8344521697434668,25.612496949731394,Dosenoeffner
12,0.1379971250598946,0.5886670134487894,0.9729356008023349,3,5692,356,217.30055579307395,1.1983518727788265,3.7319055083789885,1.2070378517945288,24.0,1.802918949893841,0.9423226478322028,0.9395110319959131,0.7410384286382931,0.8925200732497535,40.311288741492746,Flaschenoeffner
24,0.1540188383045526,0.3813884891823742,1.088953507996854,4,13706,483,187.51760128458497,8.362049362526468,2.630934002684843,5.1225037425023014,37.0,1.1145904647598308,0.8110032084593805,0.9029940241438376,0.6629063813845065,0.6321927959275726,15.297058540778355,Dosenoeffner
30,1.0,0.168730747488823,1.4079409930493179,1,17023,433,255.0,16.797639938769947,1.174157976668733,1.174157976668733,57.62811813689564,1.3620337562083282,0.8010678807249922,0.8010678807249922,0.6223109203164191,0.6223109203164191,41.036569057366385,Korkenzieher
31,0.032460272365695854,0.3955970709502765,0.807713131710475,4,29613,480,240.52329360780064,29.436090225563913,1.8344827586206895,2.5517241379310347,57.38466694161429,1.0124281462724438,0.7597609442720438,0.9706502663962594,0.566570090449339,0.9744154057771665,65.37583651472461,Korkenzieher
29,0.04499163279942625,0.32893294664515915,1.302976163133402,8,14715,429,239.3704276871131,5.8821238587119415,3.0648379412513145,4.795673101891035,29.017236257093817,0.9396305537684948,0.7305442324792866,0.9354912592091074,0.7623195801137193,0.9230014713094654,13.0,Dosenoeffner
14,0.10710321864594895,0.490798750508011,1.4444600839553383,3,3974,367,216.32395486764068,6.392452830188679,3.4415584415584415,1.5,22.0,1.4985514441023087,0.9554283443686054,0.9760303384203263,0.7502498057066725,0.9897435897435898,7.0,Flaschenoeffner
15,0.032400628311280315,0.7032008056568456,0.879545647488934,2,10636,270,247.4414976599064,2.767694599001118,7.9324136442018185,1.2328431099848691,20.591260281974,2.180893605446446,0.8663161460174554,0.9556311907041064,0.8151789396011025,0.9441427463149729,1.4142135623730951,Flaschenoeffner
28,0.09129054931947432,0.41786024580522846,1.105768220726768,6,17166,452,197.12531841149203,11.92257012796687,2.103562582461884,2.9679326435243403,35.35533905932738,1.1777053885519693,0.7626840760649257,0.9312602984005452,0.5815413962245454,0.9082432718796355,14.142135623730951,Korkenzieher
19,1.0,0.39735919467606334,1.0269255767599152,1,52480,375,254.99999999999997,-1.7947753986765205,3.523870075888342,3.523870075888342,-8.54400374531753,1.1247810386595756,0.6294013573029391,0.6294013573029391,0.7333789248334919,0.7333789248334919,6.324555320336759,Dosenoeffner
18,0.015148747207037563,0.4648280454535992,1.0579851706953802,2,59533,431,251.46516562861711,-3.315190156966369,3.3724580968621547,1.0000000729026632,-9.433981132056603,1.3767978434922683,0.6138974646901582,0.9527472651893384,0.6919180133403341,0.9782214156079855,17.029386365926403,Dosenoeffner
28,1.0,0.5035642490181865,1.0924042668228915,1,24386,451,254.99999999999997,-8.965545685664404,1.7880918913295776,1.7880918913295776,0.7071067811865476,1.339697359104963,0.768631304942291,0.768631304942291,0.5225467289719626,0.5225467289719626,47.01063709417264,Korkenzieher
34,0.0076373132411490215,0.3633184516881132,0.9865660082247754,4,23747,481,251.08679136982136,15.487141560296767,2.6481447947734695,2.125,41.71930009000631,0.9789203201054881,0.6419077956796323,0.9740490183292051,0.6875389994937424,0.9802197802197802,2.23606797749979,Korkenzieher
19,1.0,0.7216644210278754,0.9836506628665661,1,62273,443,255.0,-0.5379303185046024,3.717953666489405,3.717953666489405,3.605551275463989,2.132305199426164,0.6101442889369307,0.6101442889369307,0.3769138680612438,0.3769138680612438,27.202941017470888,Dosenoeffner
17,0.09529316260262223,0.25829732809539785,0.8468679022400608,5,6334,401,227.12797008254663,22.76468897379952,2.6451614137405035,1.4996470764036054,69.81403870282824,0.6890351439293126,0.9416620961387567,0.9487280503289492,0.9251719960038828,0.9726412882044868,19.1049731745428,Flaschenoeffner
20,0.11553793733158141,0.41509316474626584,1.0439811971838033,3,54321,419,221.4793399168399,-1.867975229142837,2.882888768073016,3.6580641671810783,-10.44030650891055,1.1089125500676495,0.5980849134043255,0.9569357768104714,0.6564766081871345,0.9788679245283018,7.211102550927978,Dosenoeffner
17,0.009226234969993379,0.4042574742243865,1.2608064720477177,6,13808,349,247.1169211462037,14.466774448200887,2.350212904869634,1.0,38.0,1.1811333615697945,0.8147739720838081,0.9705397362473561,0.6301969070916164,0.9773755656108597,6.4031242374328485,Korkenzieher
18,0.01543501611170784,0.46733447352336993,0.9573815995234921,2,68234,430,251.3550661909085,-3.8108425041608114,3.3604769708754394,1.0238094871102243,-11.180339887498949,1.3846910192025144,0.6124628092024555,0.9630782814322888,0.6882276843467011,0.9822282980177717,20.615528128088304,Dosenoeffner
27,0.008836075563680683,0.40146366758043806,1.0811808794942814,5,41472,425,249.637704784416,15.281609466630963,2.0317460317460316,1.2399999352624407,45.09988913511872,1.1295384508204105,0.6538250621687336,0.9619907610624422,0.6314353426789915,0.9740458015267176,15.132745950421556,Korkenzieher
20,0.11553793733158141,0.41509316474626584,1.0439811971838033,3,54321,419,221.4793399168399,-1.867975229142837,2.882888768073016,3.6580641671810783,-10.44030650891055,1.1089125500676495,0.5980849134043255,0.9569357768104714,0.6564766081871345,0.9788679245283018,7.211102550927978,Dosenoeffner
26,0.10618570126318531,0.5122451339243017,1.4867458083542957,2,16427,427,229.7431281062988,0.5539761113452015,1.805131989485492,2.0277777777777777,15.0,1.4203528312416795,0.6359333467587988,0.9357441681724125,0.5384539870417636,0.8909527972027972,14.0,Flaschenoeffner
30,0.013884080049858043,0.22133745779563518,1.3759652257187514,2,22193,449,251.78060981419725,-6.280597782248286,1.2836768135488652,1.0000000870128531,54.45181356024793,1.4450240672147738,0.7958327549886222,0.9682454642360757,0.521462811334892,0.9828431372549019,65.0,Korkenzieher
24,0.10005080384798178,0.3823653039399799,1.1016536455234747,5,18436,446,225.3241279069767,3.763387058770637,2.3766547980108457,1.8412312744244343,14.317821063276353,1.0527242137162127,0.862715192791638,0.944030493895765,0.6677281332414126,0.9161164465786314,21.470910553583888,Flaschenoeffner
29,1.0,0.48056407317487204,1.1342045781061014,1,38273,425,255.0,-5.922558614936461,1.5102040336826814,1.5102040336826814,17.11724276862369,1.2971829568039126,0.7115049178681505,0.7115049178681505,0.42504339759222426,0.42504339759222426,33.015148038438355,Korkenzieher
15,0.03937482790722069,0.36974391326592765,0.758376275066266,3,33521,419,236.91630471533722,34.251319119817914,1.5473856587711405,2.9960918900139366,70.178344238091,0.9582589004727688,0.8647360635817469,0.7818148083685719,0.6590004435560523,0.7541436464088398,43.32435804486894,Korkenzieher
15,0.0393040603042768,0.40810220031903066,1.1803737668613727,2,54532,379,245.72065292891875,2.226515608248335,3.1758447080586567,1.8311991437359478,-4.949747468305833,1.1982913566524376,0.6313149537236336,0.9436262110677867,0.7747282070048641,0.8863737239236573,17.029386365926403,Dosenoeffner
12,0.07774236181295188,0.8462592693908854,0.7844311913445551,2,6397,409,236.86385188530141,0.5514120276721098,5.734872475521676,1.8625826447242306,14.317821063276353,2.6156642721232686,0.9126677366353745,0.9434723045116397,0.64805904728317,0.922509225092251,34.0,Flaschenoeffner
18,0.10271596075616177,0.4845024686828008,1.1103504010663856,2,7794,310,230.2016698024459,6.756756756756756,3.7,1.562902077730934,29.698484809834994,1.4788006433844585,0.8979719191112031,0.9477620228744911,0.83681812872328,0.9279409115474689,10.63014581273465,Flaschenoeffner
25,1.0,0.5303799169406531,1.1989881263336035,1,22893,433,254.99999999999997,-18.76135023255403,1.3325266939807396,1.3325266939807396,7.810249675906654,0.6888780204162785,0.7549262508611215,0.7549262508611215,0.3745162932790224,0.3745162932790224,76.02631123499285,Korkenzieher
24,1.0,0.43325381882070263,1.8403212478955904,1,26263,427,255.0,-2.5308587706519945,1.2494879986344398,1.2494879986344398,2.1213203435596424,0.5571030651509392,0.666471294258879,0.666471294258879,0.38849087893864015,0.38849087893864015,24.758836806279895,Korkenzieher
27,0.021021594332018157,0.46264679669125663,0.8421207133807246,2,12510,433,250.11307420494703,1.251193734709107,3.9560200239146903,1.2187500895620622,11.180339887498949,1.4036100661675488,0.7599674608205148,0.9631654790126312,0.7709113505911596,0.9734774066797642,27.65863337187866,Korkenzieher
27,0.07785025524673851,0.43476417316564975,1.2507965815143551,3,14766,443,236.63399600177698,2.9222227229044497,3.079847381056136,2.34496911586545,23.08679276123039,1.2970281141194253,0.833876976868218,0.8967732369945988,0.751235725242884,0.8278045838359469,14.142135623730951,Dosenoeffner
4,0.37761079236864936,0.03544618883320039,0.6287465292935361,5,0,398,177.04166666666669,175.09515859766276,1.3078602620087336,1.5423076923076924,229.0,0.9636311063704032,1.0,0.9930789756295911,1.0,0.9977895284327323,0.0,Flaschenoeffner
19,0.06103113079857266,0.37294535757783953,1.3213651301022586,8,16650,441,216.04967987291195,15.846622871594958,1.995553049878379,2.338346019158571,35.73513677041127,1.0290472763098877,0.7824909631020931,0.9610316667298971,0.5537687894356697,0.9763779527559056,22.090722034374522,Korkenzieher
21,0.4202463755970837,0.5723176589958794,1.0185124322552357,5,18247,453,228.33723769301835,4.00221701692004,2.99833815839271,5.90378290605136,2.23606797749979,1.7261203923822845,0.8805613588939953,0.9517454719236784,0.6697235348920743,0.9360510695486617,43.46262762420146,Dosenoeffner
4,0.0480753955535241,0.01998836322343589,0.705926302419959,4,0,473,238.325125,299.0,1.0,1.5641726152562865,299.0,0.09691001300805624,1.0,0.5433860462834533,1.0,0.6506789890607318,0.0,Flaschenoeffner
20,1.0,0.4189608322669969,1.8346562116463545,1,33421,234,255.00000000000003,-3.935106462610256,2.8974449253981063,2.8974449253981063,-9.219544457292887,1.1360901846079556,0.6185549868882418,0.6185549868882418,0.6260102607351185,0.6260102607351185,11.40175425099138,Dosenoeffner
25,0.005129338420024193,0.26935203162185495,1.1865930382969982,3,51436,439,253.84279526025074,12.497241972198664,1.4711066931206875,1.043478311860086,1.4142135623730951,0.18261214202428877,0.7060651351161574,0.9684848184516354,0.6489734299516908,0.9778270509977827,18.027756377319946,Dosenoeffner
16,0.007516888593853723,0.376355215647071,1.3184577836760931,2,11094,267,253.31521530365308,8.77557448102481,2.051147766897873,1.0476191026679968,35.05709628591621,1.0706775291861432,0.9036463174856917,0.9728679203756494,0.7125387793714612,0.9796437659033079,21.095023109728988,Korkenzieher
19,1.0,0.48214315408488634,1.1200284632743114,1,57843,422,255.0,-4.570877191342393,2.5607119641913076,2.5607119641913076,-12.0,1.370308188442531,0.6194452297066994,0.6194452297066994,0.5831897422490523,0.5831897422490523,29.206163733020468,Dosenoeffner
17,0.0035263621889761705,0.38394985381636637,1.0904146596474864,2,56281,521,254.2291096067387,-12.2266272346635,1.5732371399315617,1.0,-11.180339887498949,0.6668193507502558,0.689488273177315,0.9678178126231582,0.5166274659089364,0.9710144927536232,8.54400374531753,Dosenoeffner
27,0.02831271203352624,0.4008164146462568,1.4072619446926808,2,44900,426,248.50863957167192,-2.521016808602435,1.6829085282740572,2.2374244111047035,-17.46424919657298,0.7282100343573299,0.6399771276410817,0.9403458142344963,0.5765402979922913,0.9007936507936508,15.264337522473747,Dosenoeffner
16,0.08709934769346285,0.5004866616356487,1.1032585972899405,2,8378,368,234.0713758760605,3.9681959612678934,3.7207898007929616,1.9109834035319035,23.259406699226016,1.5315997408543793,0.9108879341675687,0.9491487562660708,0.7512427287149657,0.9500895828001024,10.0,Flaschenoeffner
27,1.0,0.5208165300970529,0.960220666874259,1,48999,504,255.0,-13.318853401314222,1.8581732673089646,1.8581732673089646,2.0,1.100662551214407,0.5928557914146277,0.5928557914146277,0.3604770334482437,0.3604770334482437,31.016124838541646,Korkenzieher
28,0.014436797045492698,0.3312107644052676,1.4021037851969502,11,7319,435,244.1030429528727,5.931395702526502,3.0765587908966734,1.4500001569790415,26.0,0.953090073767209,0.8283633223472736,0.9577675376326632,0.7883974853865666,0.9555555555555556,8.54400374531753,Dosenoeffner
27,0.021021594332018157,0.46264679669125663,0.8421207133807246,2,12510,433,250.11307420494703,1.251193734709107,3.9560200239146903,1.2187500895620622,11.180339887498949,1.4036100661675488,0.7599674608205148,0.9631654790126312,0.7709113505911596,0.9734774066797642,27.65863337187866,Korkenzieher
29,1.0,0.48056407317487204,1.1342045781061014,1,38273,425,255.0,-5.922558614936461,1.5102040336826814,1.5102040336826814,17.11724276862369,1.2971829568039126,0.7115049178681505,0.7115049178681505,0.42504339759222426,0.42504339759222426,33.015148038438355,Korkenzieher
4,0.036495160269898914,0.01998836322343589,0.705926302419959,13,0,445,246.80033333333336,299.0,1.0,3.4361701212408384,299.0,0.09691001300805624,1.0,0.8424263879128109,1.0,0.6056660499537465,0.0,Flaschenoeffner
14,0.12868434660559946,0.631515090261293,0.9403648631202609,3,8064,378,215.58812838500964,3.6398995475555926,4.193615049823189,1.4217190554639145,24.186773244895647,1.950141978076684,0.9262105519480649,0.9332195095796028,0.7184195512863037,0.9562234115548237,13.341664064126334,Flaschenoeffner
17,0.09529316260262223,0.25829732809539785,0.8468679022400608,5,6334,401,227.12797008254663,22.76468897379952,2.6451614137405035,1.4996470764036054,69.81403870282824,0.6890351439293126,0.9416620961387567,0.9487280503289492,0.9251719960038828,0.9726412882044868,19.1049731745428,Flaschenoeffner
17,1.0,0.3994125347236005,1.2080796963095974,1,4893,280,255.0,6.324077649520086,3.3543553085889495,3.3543553085889495,26.90724809414742,1.194344755955509,0.9209263046894077,0.9209263046894077,0.8248122172884591,0.8248122172884591,9.0,Dosenoeffner
21,0.018266224538133587,0.481774374243211,1.0049691312899092,2,58613,432,250.85205267234704,-5.854588467927954,2.1605465029637294,2.3865334366933744,-15.231546211727817,1.1880307690923448,0.6042111134795155,0.9609379188065396,0.4971316609990674,0.9314009661835749,15.132745950421556,Dosenoeffner
34,0.1361927089069654,0.13412017614344807,1.6889143740277643,21,16881,499,172.43968823456638,50.85908431395113,1.0705505788358987,1.2763158449505947,58.7962583843564,1.5047720262916626,0.710820988319077,0.947514338945338,0.6021563444466551,0.9274616950605379,7.0710678118654755,Korkenzieher
17,0.09529316260262223,0.25829732809539785,0.8468679022400608,5,6334,401,227.12797008254663,22.76468897379952,2.6451614137405035,1.4996470764036054,69.81403870282824,0.6890351439293126,0.9416620961387567,0.9487280503289492,0.9251719960038828,0.9726412882044868,19.1049731745428,Flaschenoeffner
15,0.1387712165581554,0.6529467926018195,1.1788126272484412,4,10043,425,203.7302338530067,0.22458012258372892,3.148572425072575,1.1690139603657217,16.97056274847714,1.9917768669698068,0.9042306724536862,0.9586678442330655,0.6171676229580109,0.9876568191015783,35.510561809129406,Flaschenoeffner
4,0.38200405694077944,0.03376607418938116,0.6318043228770036,4,0,393,171.57687768240342,180.10016694490818,1.2881720430107526,1.5018727739021842,232.0,1.0169815180643296,1.0,0.9931523051408633,1.0,0.9978477178306496,0.0,Flaschenoeffner
22,1.0,0.767010287440301,0.9879250349695173,1,3470,378,255.0,1.3729737872394827,7.49878128532047,7.49878128532047,8.94427190999916,2.377575166375734,0.8937342700704417,0.8937342700704417,0.818045783055812,0.818045783055812,10.44030650891055,Korkenzieher
22,0.027522433792952505,0.6776821900553549,0.8846258710201831,2,14059,417,248.62670226969294,0.26374809256990567,3.7914966142739135,1.4827585084316954,7.615773105863909,2.0763500302623834,0.8142753179353409,0.9648756426395343,0.5726281488908385,0.9757516973811833,14.317821063276353,Flaschenoeffner
25,0.04082464146023468,0.45943301263075265,1.4213729327044224,2,8485,392,245.59227229450966,6.931701144066719,3.2031968559665884,1.474359100193794,32.01562118716424,1.3680954656375697,0.817352377260696,0.9612412785452813,0.6594126971333387,0.9643888354186718,13.0,Korkenzieher
25,0.06108566810344827,0.24990511172707386,1.2431468984822742,4,19078,424,238.41063893411302,10.745454018083754,2.1715716934701783,2.413654722029497,37.36308338453881,0.5918201432533605,0.8056510117213381,0.8860848407725042,0.7812783646193715,0.9184810126582279,19.209372712298546,Dosenoeffner
21,1.0,0.419118392388716,1.2997502123706428,1,41050,386,255.0,0.0,2.6454333608065856,2.6454333608065856,8.0,1.1205045936687004,0.4955702435381103,0.4955702435381103,0.6464564754163049,0.6464564754163049,8.06225774829855,Dosenoeffner
33,0.00541622760800843,0.4847340409468387,1.3530665717394599,17,30424,471,252.32349323493236,-32.46439965319267,1.1902070756119272,1.4,-0.0,0.8391472982303861,0.6465007051587972,0.8988917940590962,0.4034658095675391,0.7883435582822086,42.44997055358225,Korkenzieher
